transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation,fraud_label
4,0.001491,5.3,2675.37,1,2,2.50115,2.501895,5.002299482,5.003790482,0,0
2,0.00062,0.0,0.0,1,1,0.24896,0.24958,0.24896,0.24958,0,0
10000,0.0,0.0,35.74,0,3,0.0,0.0,0.0,0.0,0,0
6,0.011,240.2,190357.37,4,2,0.008716,0.022933,0.03486571,0.04586571,0,0
12,0.006592895,2.09,133779.25,3,3,0.011701,0.02505,0.093606401,0.100199296,0,0
2,0.000441,0.0,0.0,1,1,0.708598,0.7090390000000001,0.70859759,0.70903859,0,0
12,0.02061018,39728.89,5276.38,8,2,0.041,0.215305,0.41,0.43061018,0,0
2,0.0022,0.0,0.0,1,1,0.0978,0.1,0.0978,0.1,0,0
10,0.005471256,41813.31,4.57,3,2,0.068066,0.275,0.544528744,0.55,0,0
2,0.000471636,0.0,0.0,1,1,0.402927,0.403399,0.402926994,0.40339863,0,0
2,0.001137379,0.0,0.0,1,1,0.998863,1.0,0.998862621,1.0,0,0
6,0.003497345,30163.96,0.0,3,1,0.001301,0.01,0.006502655,0.01,0,0
3,0.00062,0.0,30.57,1,1,1.998498,0.999559,1.998498,1.999118,0,0
3,0.000818377,274956.74,0.0,2,1,0.612739,1.2262959999999998,1.225477663,1.22629604,0,0
2,0.000441,0.0,0.0,1,1,0.631308,0.631749,0.63130838,0.63174938,0,0
3,0.01,0.0,382.88,1,1,2.99,1.5,2.99,3.0,0,0
8,0.00535578,4.5,2158.2,1,1,0.371161,0.3725,1.48464422,1.49,0,0
2,0.00062,0.0,0.0,1,1,0.69938,0.7,0.69938,0.7,0,0
10,0.002697284,2.44,13733.11,1,4,1.152713,1.153252,5.763562716,5.76626,0,0
15,0.00294002,2854.02,19402.8,7,4,0.093771,0.0824169999999999,0.656397594,0.659337614,0,0
6,0.001395636,3.54,8328.12,3,1,1.122718,1.123183,3.368154657,3.369550293,0,0
22,0.013336545,21727.78,26187.15,1,2,0.173458,0.1211119999999999,1.56111967,1.574456215,0,0
6,0.001935338,44.57,2269.13,1,3,0.231458,0.232103,0.694374632,0.69630997,0,0
4,0.00284647,0.0,238.94,1,2,0.106154,0.036333,0.10615353,0.109,0,0
2,0.000504,0.0,0.0,1,1,0.227417,0.227921,0.22741703,0.22792103,0,0
2,0.00084,0.0,0.0,1,1,0.219471,0.220311,0.21947112,0.22031112,0,0
37,0.0146194,203.14,2263.87,1,3,0.126379,0.108153,2.14844681,2.16306621,0,0
4,0.010882,81815.88,2.54,2,2,1.809535,1.814976,3.61907042,3.62995242,0,0
3,0.001213464,19.98,0.0,2,1,0.161481,0.324175,0.322961556,0.32417502,0,0
12,0.003600022,6.14,2643.66,6,2,0.103247,0.103847,0.619482946,0.623082968,0,0
1,0.06686957,0.0,0.0,0,1,0.0,0.06687,0.0,0.06686957,0,0
2,0.00063,0.0,0.0,1,1,0.175505,0.176135,0.17550494,0.17613494,0,0
1,0.000663984,0.0,0.0,0,1,0.0,0.000664,0.0,0.000663984,0,0
2,0.00062,0.0,0.0,1,1,2.654553,2.655173,2.6545532000000005,2.655173200000001,0,0
12,0.01001879,4212.31,164356.11,6,5,0.035333,0.037003,0.212,0.22201879,0,0
2,0.00062,0.0,0.0,1,1,0.048726,0.049346,0.04872623,0.04934623,0,0
2,0.000473186,0.0,0.0,1,1,0.390197,0.39067,0.390197244,0.39067043,0,0
2,0.000471659,0.0,0.0,1,1,0.034528,0.035,0.034528341,0.035,0,0
3,0.000441,0.0,136.26,1,2,0.274453,0.137447,0.27445284,0.27489384,0,0
1,0.001,0.0,0.0,0,1,0.0,0.001,0.0,0.001,0,0
2,0.00062,0.0,0.0,1,1,0.09938,0.1,0.09938,0.1,0,0
1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0
2,0.0022,0.0,0.0,1,1,0.9978,1.0,0.9978,1.0,0,0
2,0.000591176,0.0,0.0,1,1,0.999409,1.0,0.999408824,1.0,0,0
6,0.001373638,20.07,1350.64,1,3,0.114109,0.114567,0.342326362,0.3437,0,0
4,0.000891636,3.27,4715.62,2,1,0.142585,0.143031,0.285170004,0.28606164,0,0
4,0.0183571,15.96,470.28,1,1,2.42411,2.433288,4.84821928,4.86657638,0,0
2,0.000441,0.0,0.0,1,1,0.861556,0.8619969999999999,0.86155637,0.86199737,0,0
2,0.000604974,0.0,0.0,1,1,0.099395,0.1,0.099395026,0.1,0,0
12,0.00201428,492.76,224404.42,5,4,0.392621,0.785745,3.14096572,3.14298,0,0
4,0.000926142,154657.51,0.0,2,1,0.563002,1.689931,1.689005218,1.68993136,0,0
2,0.000471636,0.0,0.0,1,1,1.321251,1.321723,1.321251014,1.32172265,0,0
66,0.011279985,914.86,6018.77,1,3,0.097059,0.067484,2.620598273,2.631878259,0,0
2,0.000471636,0.0,0.0,1,1,1.00351,1.003982,1.003510264,1.0039819,0,0
2,0.0022,0.0,0.0,1,1,0.5278,0.53,0.5278,0.53,0,0
2,0.00025202,0.0,0.0,1,1,1.989748,1.99,1.98974798,1.99,0,0
18,0.00219337,4446.65,87200.67,8,7,0.140496,0.175894,1.40495651,1.40714988,0,0
2,0.000471636,0.0,0.0,1,1,0.470158,0.470629,0.470157784,0.47062942,0,0
3,0.00232568,163780.12,0.0,2,1,7e-05,0.002465,0.00013944,0.00246512,0,0
494,0.02,0.0,56.31,0,4,0.0,4e-05,0.0,0.02,0,0
2,0.000471636,0.0,0.0,1,1,0.119829,0.120301,0.119829473,0.120301109,0,0
2,0.000504,0.0,0.0,1,1,0.952558,0.953062,0.95255826,0.95306226,0,0
18,0.004716176,5.14,25734.14,9,4,0.480782,0.4813060000000001,4.327034023,4.331750199,0,0
4,0.0049574,1211.93,369.71,2,1,0.502689,0.5051680000000001,1.00537887,1.01033627,0,0
4,0.000927256,1.93,4140.34,1,2,0.995809,0.996273,1.991618241,1.992545498,0,0
2,0.00062,0.0,0.0,1,1,0.60938,0.61,0.60938,0.61,0,0
2,0.000471636,0.0,0.0,1,1,0.294528,0.295,0.294528364,0.295,0,0
14,0.00483033,823.89,187953.36,6,5,0.153579,0.277408,1.38221088,1.38704121,0,0
2,0.0,0.0,10442.99,0,1,0.0,0.0,0.0,0.0,0,0
7,0.01597397,1043.02,171177.5,3,3,0.418725,0.563625,1.6749,1.69087397,0,0
2,0.0005056559999999,0.0,0.0,1,1,0.173287,0.173792,0.1732867839999999,0.17379244,0,0
2,0.000504,0.0,0.0,1,1,0.099496,0.1,0.099496,0.1,0,0
2,0.000504,0.0,0.0,1,1,0.999675,1.0001790000000002,0.999675357,1.000179357,0,0
2,0.0022,0.0,0.0,1,1,0.595275,0.597475,0.59527468,0.59747468,0,0
3,0.000441,0.0,1518.9,1,1,3.989559,1.995,3.989559,3.99,0,0
2,0.00078606,0.0,0.0,1,1,2.325139,2.325925,2.32513936,2.32592542,0,0
2,0.00062,0.0,0.0,1,1,2.99938,3.0,2.99938,3.0,0,0
2,0.00062,0.0,0.0,1,1,0.073023,0.073643,0.07302318,0.07364318,0,0
9,0.0043994,7254.65,94500.98,5,3,0.307215,0.615896,1.84328867,1.84768807,0,0
6,0.002466022,7.17,3798.53,1,1,0.539611,0.5404329999999999,1.618833978,1.6213,0,0
2,0.00133589,0.0,0.0,1,1,1.015183,1.016519,1.01518333,1.01651922,0,0
2,0.000471636,0.0,0.0,1,1,0.453916,0.454387,0.453915794,0.45438743,0,0
2,0.000471636,0.0,0.0,1,1,0.199136,0.199608,0.199135945,0.199607581,0,0
11,0.002784653,51087.09,19369.78,8,2,0.015567,0.042439,0.124533527,0.12731818,0,0
2,0.000504,0.0,0.0,1,1,0.249496,0.25,0.249496,0.25,0,0
2,0.00062,0.0,0.0,1,1,0.998498,0.999118,0.998498,0.999118,0,0
2,0.00062,0.0,0.0,1,1,0.070011,0.070631,0.0700111,0.0706311,0,0
2,0.01036218,0.0,0.0,1,1,1.633,1.643362,1.633,1.64336218,0,0
59,0.01581365,233.27,28279.08,24,3,0.048367,0.05058,1.45099602,1.46680967,0,0
4,0.000924,30.23,100652.52,2,2,2.159756,2.160218,4.31951127,4.32043527,0,0
6,0.0013982329999999,2.29,633.02,3,2,0.322867,0.323333,0.968601767,0.97,0,0
53,0.019842174,1638.19,443.91,3,2,0.013911,0.137516,0.667736526,0.6875787,0,0
7,0.002646,24419.57,0.0,5,1,0.100726,0.607,0.60435377,0.60699977,0,0
2,0.000471636,0.0,0.0,1,1,0.8898370000000001,0.890309,0.889836944,0.89030858,0,0
2,0.00062,0.0,0.0,1,1,0.868869,0.869489,0.86886919,0.86948919,0,0
5,0.0018189,30546.43,14158.72,2,1,0.0160599999999999,0.025,0.0481811,0.05,0,0
2,0.001055747,0.0,0.0,1,1,0.046386,0.047442,0.046385773,0.04744152,0,0
3,0.000441,0.0,6.02,1,1,1.998677,0.999559,1.998677,1.999118,0,0
12,-0.06,1888.98,0.0,3,0,0.005,0.0,0.06,0.0,0,0
18,0.00394934,15331.14,30445.3,8,3,0.4894020000000001,0.769624,5.3834192000000005,5.38736854,0,0
43,0.012012014,10.02,4739.96,4,3,0.196363,0.09521,2.7490766260000004,2.76108864,0,0
4,0.001163063,14.28,427.61,1,2,0.0644179999999999,0.065,0.1288369369999999,0.13,0,0
2,0.000441,0.0,0.0,1,1,2.024687,2.025128,2.02468742,2.02512842,0,0
2,0.000504,0.0,0.0,1,1,1.998992,1.999496,1.998992,1.999496,0,0
6,0.0013363,134.38,11158.03,1,2,0.294219,0.294665,0.8826578000000002,0.8839940999999999,0,0
14,0.00557035,234.14,151667.17,6,5,0.528979,0.953275,4.7608066,4.76637695,0,0
6,0.00944498,31.44,46347.64,1,2,0.329852,0.333,0.98955502,0.999,0,0
6,0.001382873,4.79,130.68,3,3,0.099539,0.1,0.298617127,0.3,0,0
2,0.000471636,0.0,0.0,1,1,1.13339,1.133862,1.133390474,1.13386211,0,0
2,0.00062,0.0,0.0,1,1,0.99833,0.99895,0.99833,0.99895,0,0
2,0.0022,0.0,0.0,1,1,1.9978,2.0,1.9978,2.0,0,0
2,0.0022,0.0,0.0,1,1,0.9978,1.0,0.9978,1.0,0,0
14,0.04837242,1799.36,32760.68,1,2,0.0,0.016124,0.0,0.04837242,0,0
2,0.000525,0.0,0.0,1,1,2.004475,2.005,2.004475,2.005,0,0
14,0.01852374,81434.83,33097.16,6,4,0.100775,0.256568,1.00775,1.02627374,0,0
2,0.00304422,0.0,0.0,1,1,0.8811370000000001,0.884182,0.88113743,0.88418165,0,0
4,0.03917307,231.69,3947.18,2,1,1.02,1.039587,2.04,2.07917307,0,0
2,0.00073145,0.0,0.0,1,1,2.9891,2.989831,2.9891,2.98983145,0,0
8,0.011547651,24.38,19206.85,1,2,0.91445,0.917337,3.65779859,3.669346241,0,0
4,0.000891636,6.18,3296.21,2,1,2.274328,2.2747740000000003,4.548655514,4.54954715,0,0
1,0.003964092,0.0,0.0,0,1,0.0,0.003964,0.0,0.003964092,0,0
2,0.000462022,0.0,0.0,1,1,1.229888,1.23035,1.229887558,1.23034958,0,0
44,0.011579702,0.57,111.33,1,14,0.061847,0.062373,1.360633768,1.37221347,0,0
2,0.0022,0.0,0.0,1,1,1.813816,1.816016,1.81381575,1.81601575,0,0
3,0.00088283,12011.55,0.0,2,1,0.060706,0.122295,0.121412,0.12229483,0,0
4,0.000728611,31007.59,0.0,2,1,0.005835,0.018234,0.017505449,0.01823406,0,0
8,0.00912997,3.9,27895.72,1,3,0.807319,0.809601,3.22927526,3.23840523,0,0
8,0.0042,0.75,8615.98,2,1,0.075647,0.076697,0.302586998,0.306786998,0,0
2,0.000471636,0.0,0.0,1,1,0.989144,0.989616,0.989144324,0.98961596,0,0
3,0.00078606,0.0,961.93,1,2,0.090214,0.0455,0.09021394,0.091,0,0
41,0.010413073,1065.16,30789.36,2,2,0.055007,0.04798,1.0451382,1.055551273,0,0
2,0.00304422,0.0,0.0,1,1,0.2984,0.301444,0.29840012,0.30144434,0,0
1,0.005,0.0,0.0,0,1,0.0,0.005,0.0,0.005,0,0
2,0.00062,0.0,0.0,1,1,1.509182,1.509802,1.50918219,1.50980219,0,0
2,0.00325311,0.0,0.0,1,1,0.5072300000000001,0.510483,0.50723005,0.51048316,0,0
2,0.000551631,0.0,0.0,1,1,0.198475,0.199026,0.198474559,0.19902619,0,0
40,0.005346726,279.07,3831.43,1,1,0.102105,0.0682929999999999,1.633683992,1.639030718,0,0
4,0.000882,110911.88,6.33,1,2,0.499192,0.499633,0.99838365,0.99926565,0,0
2,0.000471636,0.0,0.0,1,1,0.58033,0.580802,0.5803303639999999,0.580802,0,0
22,0.003428932,16130.32,75552.71,12,6,0.048304,0.058308,0.579650408,0.58307934,0,0
3,-0.03857,100216.7,0.0,2,1,0.06666,0.09475,0.13332,0.09475,0,0
3,0.000996825,45814.78,0.0,2,1,0.012002,0.025,0.024003175,0.025,0,0
12,0.004069968,1172.83,1486.36,3,6,0.993871,0.994549,5.963223822000001,5.96729379,0,0
4,0.00168,0.28,7731.0,1,1,0.803397,0.804237,1.606794677,1.6084746769999998,0,0
2,0.0022,0.0,0.0,1,1,2.008092,2.010292,2.00809196,2.01029196,0,0
13,0.006732514,17.39,2706.02,1,5,0.5408569999999999,0.464554,3.24514237,3.251874884,0,0
19,0.006352,11413.56,7141.49,14,3,0.215935,0.605888,3.02309004,3.02944204,0,0
57,0.00135,42580.03,16080.27,2,3,1.023456,0.056884,3.070369141,3.0717191410000004,0,0
2,0.00062,0.0,0.0,1,1,0.078611,0.079231,0.07861065,0.07923065,0,0
18,0.04536272,3.54,40399.0,1,4,0.5565899999999999,0.5616300000000001,5.00931079,5.05467351,0,0
2,0.0,0.0,1807.7,0,1,0.0,0.0,0.0,0.0,0,0
2,0.000471636,0.0,0.0,1,1,2.338847,2.339319,2.338846984,2.33931862,0,0
3,0.000441,0.0,204.83,1,1,5.489559,2.745,5.489559,5.49,0,0
2,0.00062,0.0,0.0,1,1,0.167342,0.167962,0.16734245,0.16796245,0,0
2,0.0022,0.0,0.0,1,1,0.2478,0.25,0.2478,0.25,0,0
2,0.000441,0.0,0.0,1,1,0.167729,0.16817,0.16772891,0.16816991,0,0
2,0.00062,0.0,0.0,1,1,2.99938,3.0,2.99938,3.0,0,0
4,0.00348508,41.35,114784.56,1,1,0.600757,0.6025,1.20151492,1.205,0,0
14,0.02,53422.09,0.72,1,1,0.0,0.01,0.0,0.02,0,0
2,0.00062,0.0,0.0,1,1,0.128551,0.129171,0.12855116,0.12917116,0,0
12,0.005136708,3185.55,0.0,8,1,0.085469,0.945299,0.940162002,0.94529871,0,0
2,0.001078522,0.0,0.0,1,1,0.161876,0.162955,0.161876178,0.1629547,0,0
6,0.00841088,32.33,14967.66,1,3,0.197847,0.200651,0.59354145,0.60195233,0,0
4,0.0054491409999999,21886.17,348282.62,2,2,2.622275,2.625,5.244550858999999,5.25,0,0
13,0.01,23184.81,0.0,3,1,0.0075,0.1,0.09,0.1,0,0
4,0.00053363,0.0,5752.11,1,1,0.840469,0.280334,0.84046916,0.84100279,0,0
10,0.004346802,49592.14,22478.33,3,4,0.584232,0.8774350000000001,3.505392028,3.50973883,0,0
2,0.00062,0.0,0.0,1,1,1.097939,1.098559,1.097939,1.098559,0,0
4,0.00925496,313.05,9419.17,1,2,2.115,2.119627,4.23,4.23925496,0,0
4,0.000922618,163.43,55.55,1,1,0.493998,0.494459,0.987996272,0.98891889,0,0
2,0.0022,0.0,0.0,1,1,0.9978,1.0,0.9978,1.0,0,0
10,0.06090046,3012.21,57684.54,4,4,0.856908,0.581422,3.42763153,3.48853199,0,0
2,0.00084,0.0,0.0,1,1,2.99916,3.0,2.99916,3.0,0,0
2,0.000471636,0.0,0.0,1,1,0.992028,0.9925,0.992028364,0.9925,0,0
10,0.00621985,819.66,73838.8,5,3,0.226136,0.340759,1.35681439,1.36303424,0,0
13,0.00301286,302.83,179256.77,7,4,0.337954,0.541329,2.70363274,2.7066456000000003,0,0
7,0.002148,75200.28,196411.45,2,4,0.569584,0.427725,1.70875197,1.71089997,0,0
4,0.001003697,1.95,44398.73,1,1,0.274498,0.275,0.548996303,0.55,0,0
2,0.000441,0.0,0.0,1,1,0.499559,0.5,0.499559,0.5,0,0
11,0.031275258,2188.46,28924.42,1,2,0.99722,0.8362290000000001,4.986100673999999,5.017375932,0,0
2,0.00062,0.0,0.0,1,1,0.998939,0.999559,0.998939,0.999559,0,0
49,0.007618537,8814.12,13942.91,1,2,0.393266,0.157524,5.505719076,5.513337614,0,0
24,0.010674172,14.47,1136.78,1,2,0.468498,0.397242,5.15347306,5.164147232,0,0
2,0.00062,0.0,0.0,1,1,1.00298,1.0036,1.00298,1.0036,0,0
2,0.00062,0.0,0.0,1,1,0.062387,0.063007,0.06238721,0.06300721,0,0
2,0.001,0.0,0.0,1,1,0.778718,0.779718,0.77871755,0.77971755,0,0
2,0.000471636,0.0,0.0,1,1,2.883053,2.883525,2.883053164,2.8835248,0,0
11,0.0076667359999999,5508.61,23.82,2,2,0.341926,1.5425,3.077333264,3.085,0,0
2,0.000471636,0.0,0.0,1,1,0.082147,0.082618,0.082146604,0.08261824,0,0
2,0.00304422,0.0,0.0,1,1,1.012037,1.015082,1.01203736,1.01508158,0,0
2,0.000471636,0.0,0.0,1,1,2.987028,2.9875,2.987028364,2.9875,0,0
2,0.000471636,0.0,0.0,1,1,0.082147,0.082618,0.082146604,0.08261824,0,0
2,0.00304422,0.0,0.0,1,1,1.012037,1.015082,1.01203736,1.01508158,0,0
2,0.000471636,0.0,0.0,1,1,2.987028,2.9875,2.987028364,2.9875,0,0
2,0.000471636,0.0,0.0,1,1,1.14626,1.146731,1.146259554,1.14673119,0,0
4,0.000924,30.63,464.38,2,2,0.197284,0.197746,0.39456782,0.39549182,0,0
2,0.000581532,0.0,0.0,1,1,0.159761,0.160343,0.159761498,0.16034303,0,0
2,0.000568067,0.0,0.0,1,1,2.426129,2.4266970000000003,2.426129113,2.42669718,0,0
2,0.000623718,0.0,0.0,1,1,0.099376,0.1,0.099376282,0.1,0,0
2,0.00062,0.0,0.0,1,1,0.04938,0.05,0.04938,0.05,0,0
17,0.018777798,60.23,40069.08,1,7,0.263985,0.23674,2.11187807,2.1306558680000003,0,0
2,0.000471636,0.0,0.0,1,1,0.099528,0.1,0.099528364,0.1,0,0
33,0.027433427,12208.09,25645.92,15,12,0.21174,0.372832,4.446545953,4.47397938,0,0
2,0.00062,0.0,0.0,1,1,0.254619,0.255239,0.25461878,0.25523878,0,0
12,0.002731509,4.89,3070.14,6,3,0.290154,0.290609,1.740922983,1.7436544930000002,0,0
4,0.000882,17.38,10182.98,2,2,0.305625,0.306066,0.61125035,0.61213235,0,0
2,0.00062,0.0,0.0,1,1,0.258642,0.259262,0.25864214,0.25926214,0,0
2,0.000504,0.0,0.0,1,1,0.099496,0.1,0.099496,0.1,0,0
13,0.0056988,28977.81,10212.54,7,4,0.50831,0.8144359999999999,4.0664822,4.072181,0,0
10,0.002809799,156648.25,103823.58,5,1,0.6161979999999999,0.925,3.697190201,3.7,0,0
3,0.00198968,163765.76,0.0,2,1,0.000238,0.002465,0.00047544,0.00246512,0,0
34,0.0251333,9.69,24586.57,2,2,0.150882,0.15236,2.56498629,2.59011959,0,0
2,0.000471636,0.0,0.0,1,1,0.062365,0.062837,0.062365364,0.062837,0,0
6,0.002305869,82.71,3786.61,1,2,0.243771,0.24454,0.731313216,0.733619085,0,0
7,0.0014592,16245.01,5100.66,5,2,0.351516,0.8795200000000001,1.75758,1.7590392,0,0
6,0.00126,51.49,3169.13,1,1,0.7026439999999999,0.703064,2.10793344,2.10919344,0,0
11,0.004183137,16638.96,11.86,6,1,0.001757,0.01,0.015816863,0.02,0,0
2,0.00062,0.0,0.0,1,1,1.737195,1.737815,1.73719507,1.73781507,0,0
2,0.00062,0.0,0.0,1,1,0.09938,0.1,0.09938,0.1,0,0
6,0.00235417,23.04,225299.27,3,2,1.164917,1.165702,3.49475083,3.4971050000000004,0,0
4,0.00077165,63097.77,0.0,1,1,0.396409,1.19,1.18922835,1.19,0,0
5,0.001449,29798.8,100.81,3,2,0.668512,1.003493,2.00553645,2.00698545,0,0
18,0.002530143,80522.21,32117.77,4,5,0.09262,0.05917,0.648341508,0.650871651,0,0
6,0.001593072,2.88,42674.99,1,2,0.999469,1.0,2.998406928,3.0,0,0
2,0.000504,0.0,0.0,1,1,0.131641,0.132145,0.13164093,0.13214493,0,0
2,0.000581532,0.0,0.0,1,1,0.999418,1.0,0.999418468,1.0,0,0
4,0.00381838,40.68,39.23,1,2,0.6105149999999999,0.612425,1.22103095,1.22484933,0,0
12,0.01045526,3895.33,20374.06,3,3,0.006616,0.023333,0.05954474,0.07,0,0
2,0.00044144,0.0,0.0,1,1,0.070631,0.071073,0.0706311,0.07107254,0,0
2,0.001046957,0.0,0.0,1,1,1.398953,1.4,1.398953043,1.4,0,0
2,0.00062,0.0,0.0,1,1,2.187378,2.187998,2.187378,2.187998,0,0
4,0.001063501,2.86,29123.29,1,2,1.574282,1.574814,3.148563909,3.14962741,0,0
10,0.04665627,5710.6,0.0,1,1,0.0,0.046656,0.0,0.04665627,0,0
3,0.01,8986.2,0.0,2,1,0.99,1.99,1.98,1.99,0,0
41,0.001323,56995.84,4513.41,2,1,0.621471,0.049098,1.864412493,1.865735493,0,0
12,0.003584692,7.24,10465.14,6,1,0.374039,0.374637,2.244236178,2.24782087,0,0
2,0.00062,0.0,0.0,1,1,2.478712,2.479332,2.47871247,2.47933247,0,0
21,0.003528375,5178.6,10214.36,8,2,0.163664,0.100988,1.309313181,1.312841557,0,0
2,0.00078606,0.0,0.0,1,1,0.999214,1.0,0.99921394,1.0,0,0
2,0.00042,0.0,0.0,1,1,2.8829700000000003,2.8833900000000003,2.88297041,2.88339041,0,0
1,0.001,0.0,0.0,0,1,0.0,0.001,0.0,0.001,0,0
11,0.002667,30130.14,21928.78,5,3,0.613313,0.511538,3.06656274,3.06922974,0,0
10,0.0025557,35745.78,147330.43,2,5,0.029726,0.030237,0.1486288919999999,0.1511845919999999,0,0
2,0.00062,0.0,0.0,1,1,2.241534,2.242154,2.24153432,2.24215432,0,0
2,0.002278827,0.0,0.0,1,1,0.046721,0.049,0.046721173,0.049,0,0
20,0.005474119,14.7,61333.2,2,2,0.140548,0.141095,1.405478611,1.41095273,0,0
2,0.0022,0.0,0.0,1,1,0.152193,0.154393,0.15219348,0.15439348,0,0
2,0.00062,0.0,0.0,1,1,0.254632,0.255252,0.254631806,0.255251806,0,0
2,0.000471636,0.0,0.0,1,1,0.009528,0.01,0.009528364,0.01,0,0
10,0.012603611,28370.81,1014.25,3,1,0.511496,2.052286,4.091969129,4.10457274,0,0
3,0.03243759,0.0,54306.65,1,2,0.500542,0.26649,0.50054181,0.5329794,0,0
14,0.00350412,433.46,139128.79,7,5,0.141919,0.256154,1.27726692,1.28077104,0,0
80,0.013461,498.77,4329.59,4,1,0.225863,0.10291,5.646573921,5.660034921,0,0
2,0.000504,0.0,0.0,1,1,0.594496,0.595,0.594496,0.595,0,0
23,0.0449821,2377.24,31322.6,7,9,0.329371,0.517354,4.6112,4.6561821,0,0
50,0.0125438839999999,20.56,7535.25,25,1,0.102063,0.102565,2.551578246,2.56412213,0,0
2,0.001128192,0.0,0.0,1,1,0.928445,0.929573,0.928444568,0.92957276,0,0
5,0.00238395,84210.84,12907.0,3,2,0.21008,0.316311,0.63023878,0.63262273,0,0
2,0.00047166,0.0,0.0,1,1,0.887862,0.888333,0.88786162,0.88833328,0,0
6,0.001551118,2.73,1597.27,1,3,0.389515,0.390032,1.168545542,1.17009666,0,0
8,0.041932,1898.41,4227.32,3,2,1.4404860000000002,0.8726780000000001,4.3214586,4.3633906,0,0
5,0.000882,6729.81,10393.43,2,2,2.501389,1.667887,5.002778299999999,5.0036603,0,0
5,0.001489,159.52,1779.8,3,2,0.832541,1.249556,2.49762284,2.49911184,0,0
6,0.002558,2.32,2.33,2,2,0.00111,0.0035,0.004442,0.0069999999999999,0,0
4,0.000912636,3.22,663.87,2,1,2.178094,2.17855,4.356188264,4.357100900000002,0,0
8076,0.0,22.67,0.0,1,0,0.0,0.0,0.0,0.0,0,0
4,0.001665985,122828.0,0.0,3,1,0.084531,0.255259,0.253593035,0.25525902,0,0
2,0.000504,0.0,0.0,1,1,0.126934,0.127438,0.126934,0.127438,0,0
16,0.00336,4.03,13959.96,1,3,0.624692,0.625112,4.99753861,5.00089861,0,0
13,0.045726497,6.65,6779.44,1,4,0.254578,0.224742,1.527466063,1.57319256,0,0
15,0.009506492,4304.14,6976.86,5,4,0.247895,0.497692,2.4789514980000003,2.48845799,0,0
9,0.002109427,2.15,240.45,1,4,0.277903,0.222745,1.111613903,1.11372333,0,0
1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,0
1,0.05146112,0.0,0.0,0,1,0.0,0.051461,0.0,0.05146112,0,0
2,0.000471636,0.0,0.0,1,1,0.219528,0.22,0.219528364,0.22,0,0
4,0.001036742,2.46,2704.88,1,2,0.999482,1.0,1.998963258,2.0,0,0
27,0.029489322,1408.74,42998.09,11,8,0.329323,0.414112,4.939850283,4.969339605,0,0
2,0.00042,0.0,0.0,1,1,0.644088,0.644508,0.644088,0.644508,0,0
4,0.00084,2.36,269.1,1,1,2.57958,2.58,5.15916,5.16,0,0
2,0.000471636,0.0,0.0,1,1,1.111224,1.111695,1.111223624,1.11169526,0,0
2,0.00042,0.0,0.0,1,1,0.09358,0.094,0.09358,0.094,0,0
2,0.000441,0.0,0.0,1,1,0.59312,0.593561,0.5931199,0.5935609000000001,0,0
5,0.000943273,3.71,8.5,2,1,1.004528,0.67,2.009056727,2.01,0,0
2,0.000471636,0.0,0.0,1,1,0.403799,0.40427,0.403798764,0.4042704,0,0
8,0.001844099,11.23,5379.47,4,2,0.949289,0.94975,3.797155901,3.799,0,0
30,0.0063,2.62,4036.45,1,2,0.185313,0.185733,2.77970176,2.78600176,0,0
2,0.00062,0.0,0.0,1,1,0.79938,0.8,0.79938,0.8,0,0
18,0.0032911,620.71,157651.46,8,6,0.401954,0.8044560000000001,4.82344529,4.82673639,0,0
13,0.00269151,299.1,145146.73,6,4,0.5045350000000001,1.1358780000000002,4.54081936,4.54351087,0,0
4,0.00147,1.52,77415.12,2,1,0.662976,0.6637109999999999,1.325952767,1.327422767,0,0
6,0.001674737,231.53,31633.86,2,2,1.277775,1.278333,3.833325263,3.835,0,0
6,0.022,723.67,0.0,1,1,0.0,0.022,0.0,0.022,0,0
4,0.00105,7.42,19604.51,2,1,1.500443,1.500968,3.000885101,3.0019351010000004,0,0
3,0.0135,0.0,143.26,1,1,5.790939,2.90222,5.7909393,5.804439299999999,0,0
3,-0.00680304,74202.78,0.0,3,0,0.002268,0.0,0.00680304,0.0,0,0
2,0.00062,0.0,0.0,1,1,0.142404,0.143024,0.14240363,0.14302363,0,0
6,0.00294,0.71,16338.42,1,2,1.668002,1.668982,5.00400515,5.00694515,0,0
6,0.001359674,3.48,1433.91,3,1,0.049208,0.049661,0.147622522,0.1489821959999999,0,0
6,0.00126,2.1,4.79,1,1,0.342913,0.343333,1.02874,1.03,0,0
31,0.029799658,533.38,5223.11,1,2,0.6438659999999999,0.096491,2.575462438,2.605262096,0,0
2,0.0021,0.0,0.0,1,1,1.7629,1.765,1.7629,1.765,0,0
29,0.01812465,4.3,5570.46,1,2,0.178772,0.168063,2.50281407,2.52093872,0,0
6,0.012621736,54666.62,2308.98,4,1,0.129944,0.266198,0.519775083,0.532396819,0,0
2,0.00044176,0.0,0.0,1,1,0.521875,0.522317,0.521875,0.52231676,0,0
